location_source_dataset,borough,pub_name,name,address,latitude,longitude,phone_number,email,website,booking_link,image_url,description,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,constructed_pub_url,pub_url,borough_url
borough_embedded_map_data_raw,Havering,The Signal,The Signal,"7 Devonshire Rd, London SE23 3HE",51.4396,-0.0539168,,,"https://www.stonegategroup.co.uk/locations/the-signal,-forest-hill/2123/",,https://lh3.googleusercontent.com/p/AF1QipMcgXNC-zmBDWPgU_USqTEJBNcAnNTxG4COF5oC=s680-w680-h510,"Located at 7 Devonshire Rd, London SE23 3HE, The Signal is a vibrant pub offering delicious food, a beer garden, live sports, and live music. Whether you're looking to enjoy a meal, catch a game, or listen to some tunes, this pub has something for everyone. Visit their website for more information: https://www.stonegategroup.co.uk/locations/the-signal,-forest-hill/2123/",Yes,,Yes,Yes,Yes,,,,,,,,https://www.pint-prices.com/pub/7%20Devonshire%20Rd%2C%20London%20SE23%203HE/The%20Signal,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,The Sir John Hawkshaw,The Sir John Hawkshaw,"Cannon Street Station, Cannon Street, , London, England",51.5114,-0.090251,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Cannon%20Street%20Station%2C%20Cannon%20Street%2C%20%2C%20London%2C%20England/The%20Sir%20John%20Hawkshaw,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Sir Julian Huxley - JD Wetherspoon,The Sir Julian Huxley - JD Wetherspoon,"152-154 Addington Road, Selsdon, CR2 8LB",51.3433,-0.062377,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-julian-huxley-selsdon,,https://www.jdwetherspoon.com/~/media/images/pubs/1249/1.jpg?w=855&crop=1&cropx=50&cropy=50&hash=B6A55F386D3014B592D1C8C317F7A0BF39D691F1,"The Sir Julian Huxley - JD Wetherspoon is a popular pub located at 152-154 Addington Road in Selsdon, London. Known for its food offerings, this pub is named after Sir Julian Huxley, a key supporter of the Selsdon Wood Nature Reserve and the first Director-General of UNESCO. The pub features facilities such as live news broadcasts, a licensed outdoor area, order & pay service, TV screens, WiFi, and more. Whether you're looking to enjoy a meal, catch up with friends, or relax in a welcoming atmosphere, The Sir Julian Huxley is a great choice for your next outing.",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/152-154%20Addington%20Road%2C%20Selsdon%2C%20CR2%208LB/The%20Sir%20Julian%20Huxley%20-%20JD%20Wetherspoon,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Sir Michael Balcon - JD Wetherspoon,The Sir Michael Balcon - JD Wetherspoon,"46-47 The Mall, London W5 3TJ, UK",51.5071,-0.127917,020 8799 2850,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-sir-michael-balcon-ealing,,https://images.app.goo.gl/vsPnv1cbkhAGyaQ88,"Located in Ealing, London, The Sir Michael Balcon - JD Wetherspoon is a popular pub known for its great food, cocktails, and beer garden. Whether you're looking to catch live sports or simply relax with friends, this pub has something for everyone. With a rich history dating back to 1902, this pub pays homage to the golden era of Ealing Studios and Sir Michael Balcon. Enjoy a wide range of facilities including live news broadcasts, outdoor seating, and WiFi. Visit The Sir Michael Balcon for a memorable pub experience in the heart of London.",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/46-47%20The%20Mall%2C%20London%20W5%203TJ%2C%20UK/The%20Sir%20Michael%20Balcon%20-%20JD%20Wetherspoon,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Sir Richard Steele,The Sir Richard Steele,"97 Haverstock Hill, London NW3 4RL",51.5469,-0.158984,,,https://thesteelespub.co.uk/,,https://images.app.goo.gl/6SU5SLL14GQPtfUe7,"Located at 97 Haverstock Hill in London, The Sir Richard Steele is a vibrant pub offering a range of amenities to enhance your visit. With a beer garden, live sports, live music, and pub quizzes, there's always something exciting happening here. Whether you're looking to enjoy a delicious meal from their kitchen or simply relax with a drink, The Sir Richard Steele has something for everyone. Visit their website for more information and upcoming events.",Yes,,Yes,Yes,Yes,Yes,,,,,,,https://www.pint-prices.com/pub/97%20Haverstock%20Hill%2C%20London%20NW3%204RL/The%20Sir%20Richard%20Steele,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Sir Robert Peel,The Sir Robert Peel,"108 Malden Rd, London NW5 4DA",51.5491,-0.152713,,,https://sir-robert-peel.edan.io/,,https://lh3.googleusercontent.com/p/AF1QipMlTBnMsXj73jg1nrgj_9k48hkRAABJakYsRAE1=s680-w680-h510,"Visit The Sir Robert Peel for a lively pub experience in London. Enjoy live music, play darts and pool, all in a welcoming atmosphere. Located at 108 Malden Rd, London NW5 4DA.",,,,,Yes,,Yes,Yes,,,,,https://www.pint-prices.com/pub/108%20Malden%20Rd%2C%20London%20NW5%204DA/The%20Sir%20Robert%20Peel,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Six Templars,The Six Templars,"1 The Wash, , Hertford, England",51.796,-0.079142,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/1%20The%20Wash%2C%20%2C%20Hertford%2C%20England/The%20Six%20Templars,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,The Slug and Lettuce,The Slug and Lettuce,"1 St Katharine's Way, London E1W 1DD",51.5085,-0.0735102,,,https://www.slugandlettuce.co.uk/tower-bridge,,https://lh3.googleusercontent.com/p/AF1QipNuMZK_Aoh3MaENiRD1N3OY574jjWxDmTh3YZlE=s680-w680-h510,"Welcome to The Slug and Lettuce, located at 1 St Katharine's Way in London. This pub offers a great selection of food and cocktails, as well as a beer garden for you to enjoy. Whether you're looking for a relaxing evening with friends or a fun night out, The Slug and Lettuce has something for everyone. Visit their website at https://www.slugandlettuce.co.uk/tower-bridge for more information.",Yes,Yes,Yes,,,,,,,,,,https://www.pint-prices.com/pub/1%20St%20Katharine%27s%20Way%2C%20London%20E1W%201DD/The%20Slug%20and%20Lettuce,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Smack Inn,The Smack Inn,CT5 1BJ,51.3593,1.02354,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/CT5%201BJ/The%20Smack%20Inn,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Snooty Fox,The Snooty Fox,"75 Grosvenor Ave, London N5 2NN, UK",51.5492,-0.0913582,020 7354 9532,snooty.fox@live.co.uk,http://www.snootyfoxlondon.co.uk/,https://www.snootyfoxlondon.co.uk/,https://images.app.goo.gl/5imFGDXVTJQEd3T47,"Located in the heart of the community, The Snooty Fox is a vibrant pub with a relaxed and quirky decor, featuring 60's icons and a vintage jukebox. This pub is perfect for after-work drinks, birthday parties, or casual meetups with friends. Known for its great selection of locally brewed ales, including offerings from independent breweries, The Snooty Fox is a paradise for ale lovers. The pub also offers modern pub classics with a twist, including Rotisserie Chicken and a strong vegan menu. Don't miss their legendary Sunday Roasts! With a private function room available for special occasions and a CAMRA North London Pub of the Year 2019 award, The Snooty Fox is a must-visit destination for quality food and drinks.",Yes,,Yes,Yes,,Yes,,,Yes,,,,https://www.pint-prices.com/pub/75%20Grosvenor%20Ave%2C%20London%20N5%202NN%2C%20UK/The%20Snooty%20Fox,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Snug Bar Ware,The Snug Bar Ware,SG12 9BY,51.8106,-0.029613,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/SG12%209BY/The%20Snug%20Bar%20Ware,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Southbank Bar,The Southbank Bar,"18 Friar Lane, Nottingham NG1 6DQ",52.9527,-1.1515,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/18%20Friar%20Lane%2C%20Nottingham%20NG1%206DQ/The%20Southbank%20Bar,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Spit & Sawdust,The Spit & Sawdust,"21 Bartholomew St, London SE1 4AL",51.4949,-0.0887035,,,https://www.spitandsawdust.pub/,,https://lh3.googleusercontent.com/p/AF1QipNbwFEPwdgMklznJTqpUUOEkBjayh4iS65zvQEO=s680-w680-h510,"Welcome to The Spit & Sawdust, a lively pub located at 21 Bartholomew St in London. This pub offers a great selection of craft beers and delicious food. With a beer garden and live music events, it's the perfect spot to unwind and have a good time. Don't miss out on their weekly specials like quiz nights, taco Tuesdays, and cocktail club Fridays. Whether you're looking to enjoy a relaxing afternoon or a fun night out, The Spit & Sawdust has something for everyone.",yes,,yes,,yes,,,,,,,,https://www.pint-prices.com/pub/21%20Bartholomew%20St%2C%20London%20SE1%204AL/The%20Spit%20%26%20Sawdust,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Croydon,"The Spread Eagle, Croydon","The Spread Eagle, Croydon","39-41 Katharine St, Croydon CR0 1NX",51.3722,-0.100126,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/39-41%20Katharine%20St%2C%20Croydon%20CR0%201NX/The%20Spread%20Eagle%2C%20Croydon,,https://www.pint-prices.com/borough-results/Croydon
borough_embedded_map_data_raw,Havering,The St George's Tavern,The St George's Tavern,"14 Belgrave Rd, Greater, Pimlico, London SW1V 1QD, UK",51.4931,-0.145027,020 7630 1116,,https://www.nicholsonspubs.co.uk/restaurants/london/thestgeorgestavernvictorialondon?utm_source=goog,https://www.nicholsonspubs.co.uk/restaurants/london/thestgeorgestavernvictorialondon/bookings#/,https://www.nicholsonspubs.co.uk/content/dam/nicholsons/images/2023/pub-banners/nic-2023-150years-thestgeorgestavernvictorialondon-banner.jpg.asset/1712911370402.jpg,"Welcome to The St George's Tavern, your local pub in London! Located on Belgrave Road in Victoria London, this unique city centre pub has a rich history as the 'Godfather of the music hall'. With a heritage of over 150 years, they pride themselves on serving up seasonal specialties and mouth-watering pub classics. From hand-crafted specialty pies to traditional British pub food like fish and chips, there's something for everyone to enjoy. Don't miss out on their perfectly-poured Cask Ales and a wide selection of gins at the Gin Palace. Whether you're catching up with friends, relaxing with family, or enjoying after-work drinks, The St George's Tavern is the perfect spot to indulge in the finer things in life. Book your table now and experience the charm and history of this iconic London pub!",Yes,,,,,,,,,,Yes,,https://www.pint-prices.com/pub/14%20Belgrave%20Rd%2C%20Greater%2C%20Pimlico%2C%20London%20SW1V%201QD%2C%20UK/The%20St%20George%27s%20Tavern,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Stablehand,The Stablehand,"4 Bathurst St, Tyburnia, London W2 2SD",51.513,-0.174713,,,https://thestablehand.co.uk/,https://thestablehand.co.uk/reservations/,https://images.app.goo.gl/Dm8YcNxWGTmPhAka8,"Located in the heart of Tyburnia, London, The Stablehand is a historic pub and restaurant that dates back to 1839. Originally built on an old archery range, this charming establishment has been a beloved meeting spot for locals and notable figures like Winston Churchill and Tony Blair. The Stablehand prides itself on being London's only gastro pub that sources all its ingredients from the British Isles, with a menu featuring culinary favorites like steak, fish pie, and treacle pudding. The bar offers a unique wine list predominantly sourced from English and Welsh vineyards, along with classic cocktails showcasing Scottish whiskeys and Cotswolds gin. With a cozy atmosphere, velvet furnishings, and a commitment to British produce, The Stablehand is the perfect place for after-work gatherings or weekend indulgences. Whether you're looking for a taste of the best of Britain or simply a welcoming retreat, The Stablehand invites you to experience their passion for quality and tradition.",Yes,Yes,Yes,,,,,,,,,,https://www.pint-prices.com/pub/4%20Bathurst%20St%2C%20Tyburnia%2C%20London%20W2%202SD/The%20Stablehand,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Stag,The Stag,"177 Acton Ln, Chiswick, London W4 5DA",51.4994,-0.264374,,,no website,,https://www.londonpubs.net/wp-content/uploads/2023/05/345403531_240367741924065_38417208286096284_n-1024x1023.jpg,"Welcome to The Stag, a lively pub located at 177 Acton Ln in Chiswick, London. This pub is the perfect spot for sports enthusiasts, with live sports screenings and pool available for entertainment. Whether you're looking to catch a game or enjoy a game of pool with friends, The Stag has you covered. Come on down to The Stag for a fun and vibrant pub experience in London!",,,,yes,,,,yes,,,,,https://www.pint-prices.com/pub/177%20Acton%20Ln%2C%20Chiswick%2C%20London%20W4%205DA/The%20Stag,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Stags Head,The Stags Head,"102 New Cavendish St, London W1W 6XW",51.5199,-0.143151,,,no website,,https://lh3.googleusercontent.com/p/AF1QipPkEbp-_61xFDPeE06PL4jRtSg2ljvr2sWrL92P=s680-w680-h510,"Welcome to The Stags Head, located at 102 New Cavendish St, London W1W 6XW. This pub offers delicious food, a beer garden, and live sports for you to enjoy. Whether you're looking for a place to watch the game or relax with friends, The Stags Head has something for everyone.",yes,,yes,yes,,,,,,,,,https://www.pint-prices.com/pub/102%20New%20Cavendish%20St%2C%20London%20W1W%206XW/The%20Stags%20Head,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,The Stags Head,The Stags Head, W1w 6xw,51.4658,-0.252189,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/W1w%206xw/The%20Stags%20Head,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Stanhope Arms,The Stanhope Arms,"97 Gloucester Rd, London SW7 4SS",51.4941,-0.182092,,,https://www.greeneking.co.uk/pubs/greater-london/stanhope-arms,,https://media-cdn.tripadvisor.com/media/photo-s/2b/a8/b6/d2/outdoor-seating-by-the.jpg,"Welcome to The Stanhope Arms, a historic pub located in Kensington, London. Built in 1869, this pub exudes 19th-century grandeur with its original high ceilings and classic Victorian heritage. Enjoy a pint of beer and British snacks while taking in the elegant surroundings. The Stanhope Arms offers top-notch amenities including a beer garden, Sky Sports, TNT Sports, and WiFi, making it the perfect spot to relax and socialize. Join us for live sports events and special occasions like Father's Day for a fantastic experience. Don't miss out on our new menu and exciting drinks selection. Book your table at The Stanhope Arms for an unforgettable pub experience in the heart of London.",yes,,yes,yes,,,,,,,,,https://www.pint-prices.com/pub/97%20Gloucester%20Rd%2C%20London%20SW7%204SS/The%20Stanhope%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Stapleton Tavern,The Stapleton Tavern,"2-4 Crouch Hill, London N4 4AU",51.5708,-0.115337,,,https://stapletontavern.com/,https://app.walkup.co/create_booking/vendor/b6H7SSChf9f-OCUbWO1CrVTjm8IJmvl0gCW6Wzj5-RM_restaurant,https://images.app.goo.gl/kogsn4bqvnWvZWSW7,"Located between Crouch Hill and Stroud Green, The Stapleton Tavern is a warm and welcoming pub that is perfect for a vibrant community. They are known for showing live sports on Sky and BT Sport without letting it take over the whole pub. If you enjoy pub quizzes, you can join them every Thursday for a chance to win a jackpot prize. The pub is happy to accommodate bookings for various events, from birthdays to after-work drinks. With a cozy atmosphere and a range of food and drinks to choose from, The Stapleton Tavern is a great spot to unwind and socialize.",Yes,,,Yes,,Yes,,,,,,,https://www.pint-prices.com/pub/2-4%20Crouch%20Hill%2C%20London%20N4%204AU/The%20Stapleton%20Tavern,,https://www.pint-prices.com/borough-results/Havering
